id,name,birthday,party_name1,memo,election_name,district,type_name,position_name,party_name2
201309000063,최문순,19470418,민주당,"제18대 국회의원, 제17대 국회의원, 제3대 충주시 시장, 제2대 충주시 시장, 제1대 충주시 시장",제 5회 전국동시지방 선거,충청북도,시·도지사,충청북도지사,민주당,,
201309000064,이시종,19650228,민주당,제18대 국회의원,제 5회 전국동시지방 선거,강원도,시·도지사,강원도지사,민주당,,
201309000065,허남식,19490314,새누리당,,제 5회 전국동시지방 선거,부산광역시,시·도지사,부산광역시장,새누리당,,
201309000066,홍준표,19541205,새누리당,"제18대 국회의원, 제17대 국회의원, 제16대 국회의원, 제15대 국회의원",제 5회 전국동시지방 선거,경상남도,시·도지사,경상남도지사,새누리당,,
201309000067,김도읍,19640706,새누리당,,제19대 국회의원 선거,부산광역시 북구강서구 을, 국회의원,부산광역시 북구강서구 을 국회의원,새누리당,,
201309000068,김무성,19510920,새누리당,"제18대 국회의원, 제17대 국회의원, 제16대 국회의원, 제15대 국회의원",제19대 국회의원 선거,부산광역시 영도구, 국회의원,부산광역시 영도구 국회의원,새누리당,,
201309000069,김세연,19720715,새누리당,제18대 국회의원,제19대 국회의원 선거,부산광역시 금정구, 국회의원,부산광역시 금정구 국회의원,새누리당,,
201309000070,김정훈,19571103,새누리당,"제18대 국회의원, 제17대 국회의원",제19대 국회의원 선거,부산광역시 남구 갑, 국회의원,부산광역시 남구 갑 국회의원,새누리당,,
201309000071,김희정,19710413,새누리당,제17대 국회의원 ,제19대 국회의원 선거,부산광역시 연제구, 국회의원,부산광역시 연제구 국회의원,새누리당,,
201309000072,나성린,19530327,새누리당,제18대 국회의원,제19대 국회의원 선거,부산광역시 부산진구 갑, 국회의원,부산광역시 부산진구 갑 국회의원,새누리당,,
201309000073,문대성,19760903,새누리당,,제19대 국회의원 선거,부산광역시 사하구 갑, 국회의원,부산광역시 사하구 갑 국회의원,새누리당,,
201309000074,문재인,19530124,민주당,,제19대 국회의원 선거,부산광역시 사상구, 국회의원,부산광역시 사상구 국회의원,민주통합당,,
201309000075,박민식,19651120,새누리당,제18대 국회의원,제19대 국회의원 선거,부산광역시 북구강서구 갑, 국회의원,부산광역시 북구강서구 갑 국회의원,새누리당,,
201309000076,서병수,19520109,새누리당,"제18대 국회의원, 제17대 국회의원",제19대 국회의원 선거,부산광역시 해운대구기장군 갑, 국회의원,부산광역시 해운대구기장군 갑 국회의원,새누리당,,
201309000077,서용교,19680121,새누리당,,제19대 국회의원 선거,부산광역시 남구 을, 국회의원,부산광역시 남구 을 국회의원,새누리당,,
201309000078,유기준,19590810,새누리당,"제18대 국회의원, 제17대 국회의원",제19대 국회의원 선거,부산광역시 서구, 국회의원,부산광역시 서구 국회의원,새누리당,,
201309000079,유재중,19560327,새누리당,제18대 국회의원,제19대 국회의원 선거,부산광역시 수영구, 국회의원,부산광역시 수영구 국회의원,새누리당,,
201309000080,이진복,19571018,새누리당,제18대 국회의원,제19대 국회의원 선거,부산광역시 동래구, 국회의원,부산광역시 동래구 국회의원,새누리당,,
201309000081,이헌승,19630511,새누리당,,제19대 국회의원 선거,부산광역시 부산진구 을, 국회의원,부산광역시 부산진구 을 국회의원,새누리당,,
201309000082,정의화,19481218,새누리당,"제18대 국회의원, 제17대 국회의원, 제16대 국회의원, 제15대 국회의원",제19대 국회의원 선거,부산광역시 중구동구, 국회의원,부산광역시 중구동구 국회의원,새누리당,,
201309000083,조경태,19680110,민주당,"제18대 국회의원, 제17대 국회의원",제19대 국회의원 선거,부산광역시 사하구 을, 국회의원,부산광역시 사하구 을 국회의원,민주통합당,,
201309000084,하태경,19680619,새누리당,,제19대 국회의원 선거,부산광역시 해운대구기장군 을, 국회의원,부산광역시 해운대구기장군 을 국회의원,새누리당,,
201309000085,곽상욱,19460622,민주당,,제 5회 전국동시지방 선거,경기도 오산시,구·시·군의장,경기도 오산시 시장,민주통합당,,
201309000086,김규선,19521106,새누리당,,제 5회 전국동시지방 선거,경기도 연천군,구·시·군의장,경기도 연천군 군수,새누리당,,
201309000087,김만수,19640920,민주당,,제 5회 전국동시지방 선거,경기도 부천시,구·시·군의장,경기도 부천시 시장,민주통합당,,
201309000088,김선교,19600918,새누리당,,제 5회 전국동시지방 선거,경기도 양평군,구·시·군의장,경기도 양평군 군수,새누리당,,
201309000089,김선기,19530301,민주당,제2대 경기도 평택시 시장,제 5회 전국동시지방 선거,경기도 평택시,구·시·군의장,경기도 평택시 시장,민주통합당,,
201309000090,김성기,19560914,무소속,제8대 경기도의회 의원,제 5회 전국동시지방 선거,경기도 가평군,구·시·군의장,경기도 가평군 군수,무소속,,
201309000091,김성제,19600310,민주당,,제 5회 전국동시지방 선거,경기도 의왕시,구·시·군의장,경기도 의왕시 시장,민주통합당,,
201309000092,김윤식,19660325,민주당,,제 5회 전국동시지방 선거,경기도 시흥시,구·시·군의장,경기도 시흥시 시장,민주통합당,,
201309000093,김윤주,19480703,민주당,제10대 경기도 군포시 시장,제 5회 전국동시지방 선거,경기도 군포시,구·시·군의장,경기도 군포시 시장,민주통합당,,
201309000094,김철민,19570215,민주당,,제 5회 전국동시지방 선거,경기도 안산시,구·시·군의장,경기도 안산시 시장,민주통합당,,
201309000095,김춘석,19501122,새누리당,제36대 경기도 여주군 군수,제 5회 전국동시지방 선거,경기도 여주군,구·시·군의장,경기도 여주군 시장,새누리당,,
201309000096,김학규,19471214,민주당,,제 5회 전국동시지방 선거,경기도 용인시,구·시·군의장,경기도 용인시 시장,민주통합당,,
201309000097,박영순,19480126,민주당,(전)경기도 구리시 시장,제 5회 전국동시지방 선거,경기도 구리시,구·시·군의장,경기도 구리시 시장,민주통합당,,
201309000098,서장원,19580120,새누리당,제3대 경기도 포천시 시장,제 5회 전국동시지방 선거,경기도 포천시,구·시·군의장,경기도 포천시 시장,새누리당,,
201309000099,안병용,19560422,민주당,,제 5회 전국동시지방 선거,경기도 의정부시,구·시·군의장,경기도 의정부시 시장,민주통합당,,
201309000100,양기대,19621012,민주당,,제 5회 전국동시지방 선거,경기도 광명시,구·시·군의장,경기도 광명시 시장,민주통합당,,
201309000101,여인국,19550806,새누리당,(전)경기도 과천시 시장,제 5회 전국동시지방 선거,경기도 과천시,구·시·군의장,경기도 과천시 시장,새누리당,,
201309000102,염태영,19600725,민주당,,제 5회 전국동시지방 선거,경기도 수원시,구·시·군의장,경기도 수원시 시장,민주통합당,,
201309000103,오세창,19510523,무소속,제16대 경기도 동두천시 시장,제 5회 전국동시지방 선거,경기도 동두천시,구·시·군의장,경기도 동두천시 시장,무소속,,
201309000104,유영록,19620922,민주당,,제 5회 전국동시지방 선거,경기도 김포시,구·시·군의장,경기도 김포시 시장,민주통합당,,
201309000105,이교범,19520509,민주당,제13대 경기도 하남시 시장,제 5회 전국동시지방 선거,경기도 하남시,구·시·군의장,경기도 하남시 시장,민주통합당,,
201309000106,이석우,19480303,새누리당,(전)경기도 남양주시 시장,제 5회 전국동시지방 선거,경기도 남양주시,구·시·군의장,경기도 남양주시 시장,새누리당,,
201309000107,이인재,19601011,민주당,,제 5회 전국동시지방 선거,경기도 파주시,구·시·군의장,경기도 파주시 시장,민주통합당,,
201309000108,이재명,19641222,민주당,,제 5회 전국동시지방 선거,경기도 성남시,구·시·군의장,경기도 성남시 시장,민주통합당,,
201309000109,조병돈,19490124,새누리당,제36대 경기도 이천시 시장,제 5회 전국동시지방 선거,경기도 이천시,구·시·군의장,경기도 이천시 시장,새누리당,,
201309000110,조억동,19561001,새누리당,"제4대 경기도 광주시 시장, 제3대 경기도 광주시의회 의원",제 5회 전국동시지방 선거,경기도 광주시,구·시·군의장,경기도 광주시 시장,새누리당,,
