id,name,birthday,party_name1,memo,election_name,district,type_name,position_name,party_name2
1,박원순,19560326,새정치민주연합,(전)희망제작소 상임이사 (현)서울특별시장,제 6회 전국동시지방 선거,서울특별시,시·도지사,서울특별시장,
1,서병수,19520109,새누리당,"(전)민선2기 해운대구청장 (전)16,17,18,19대 국회의원",제 6회 전국동시지방 선거,부산광역시,시·도지사,부산광역시장,
1,권영진,19621210,새누리당,(전)서울특별시 정무부시장 (전)18대 국회의원,제 6회 전국동시지방 선거,대구광역시,시·도지사,대구광역시장,
1,유정복,19570616,새누리당,"(전)제1대 안전행정부 장관 (전)제17,18,19대 국회의원(3선)",제 6회 전국동시지방 선거,인천광역시,시·도지사,인천광역시장,
1,윤장현,19490426,새정치민주연합,(전)새정치연합(가칭)창당준비위원회 공동위원장 (전)아름다운가게 공동대표,제 6회 전국동시지방 선거,광주광역시,시·도지사,광주광역시장,
1,권선택,19551201,새정치민주연합,"(전) 17, 18대 국회의원 (전) 청와대 인사비서관",제 6회 전국동시지방 선거,대전광역시,시·도지사,대전광역시장,
1,김기현,19590221,새누리당,"(전)제17,18,19대 국회의원 (전)새누리당 정책위 의장",제 6회 전국동시지방 선거,울산광역시,시·도지사,울산광역시장,
1,이춘희,19551206,새정치민주연합,(전) 행정중심복합도시건설청장 (전) 건설교통부 차관,제 6회 전국동시지방 선거,세종특별자치시,시·도지사,세종특별자치시장,
1,남경필,19650120,새누리당,"(전)5선 국회의원(15, 16, 17, 18, 19대) (전)한나라당 최고위원",제 6회 전국동시지방 선거,경기도,시·도지사,경기도지사,
1,최문순,19560204,새정치민주연합,(전)제18대국회의원 (현)강원도지사,제 6회 전국동시지방 선거,강원도,시·도지사,강원도지사,
1,이시종,19470418,새정치민주연합,"(전)17,18대 국회의원 (현)충청북도지사",제 6회 전국동시지방 선거,충청북도,시·도지사,충청북도지사,
1,안희정,19650501,새정치민주연합,(전) 민주당 최고위원 (현) 충청남도지사,제 6회 전국동시지방 선거,충청남도,시·도지사,충청남도지사,
1,송하진,19520429,새정치민주연합,"(전) 제36, 37대 전주시장 (전) 전북 시장군수 협의회 회장",제 6회 전국동시지방 선거,전라북도,시·도지사,전라북도지사,
1,이낙연,19521220,새정치민주연합,"(전)제16,17,18,19대 국회의원 (전)국회 농림수산식품위원장",제 6회 전국동시지방 선거,전라남도,시·도지사,전라남도지사,
1,김관용,19421129,새누리당,(전)전국시도지사협의회장 (현)경상북도지사,제 6회 전국동시지방 선거,경상북도,시·도지사,경상북도지사,
1,홍준표,19541205,새누리당,(현)경상남도지사 (전)한나라당 대표최고위원,제 6회 전국동시지방 선거,경상남도,시·도지사,경상남도지사,
1,원희룡,19640214,새누리당,"(전)16,17,18대 국회의원(서울 양천갑) (전)한나라당 사무총장",제 6회 전국동시지방 선거,제주특별자치도,시·도지사,제주특별자치도지사,
1,김영종,19531203,새정치민주연합,(현)종로구청장 (현)한양대학교 공공정책대학원 겸임교수,제 6회 전국동시지방 선거,서울특별시 종로구,구·시·군의장,서울특별시 종로구 구청장,
1,최창식,19520523,새누리당,(전)서울특별시 행정제2부시장 (현)서울특별시 중구 구청장,제 6회 전국동시지방 선거,서울특별시 중구,구·시·군의장,서울특별시 중구 구청장,
1,성장현,19550517,새정치민주연합,(전)민선 2기 용산구청장 (현)용산구청장,제 6회 전국동시지방 선거,서울특별시 용산구,구·시·군의장,서울특별시 용산구 구청장,
1,정원오,19680812,새정치민주연합,(현) 노무현재단 기획위원 (현) 여주대학교 초빙교수,제 6회 전국동시지방 선거,서울특별시 성동구,구·시·군의장,서울특별시 성동구 구청장,
1,김기동,19461123,새정치민주연합,(전)서울시 공무원 교육원장 (현)광진구청장,제 6회 전국동시지방 선거,서울특별시 광진구,구·시·군의장,서울특별시 광진구 구청장,
1,유덕열,19540709,새정치민주연합,(전)민주당 중앙당 사무부총장 (현)동대문구청장,제 6회 전국동시지방 선거,서울특별시 동대문구,구·시·군의장,서울특별시 동대문구 구청장,
1,나진구,19520707,새누리당,(전)서울특별시 행정1부시장 (전)중랑구 부구청장,제 6회 전국동시지방 선거,서울특별시 중랑구,구·시·군의장,서울특별시 중랑구 구청장,
1,김영배,19670308,새정치민주연합,(현)성북구청장 (전)참여정부 청와대 정책기획위 비서관,제 6회 전국동시지방 선거,서울특별시 성북구,구·시·군의장,서울특별시 성북구 구청장,
1,박겸수,19591026,새정치민주연합,(현)강북구청장 (전)서울특별시의회의원,제 6회 전국동시지방 선거,서울특별시 강북구,구·시·군의장,서울특별시 강북구 구청장,
1,이동진,19600908,새정치민주연합,(현)도봉구청장 (현)동북4구발전협의회 의장,제 6회 전국동시지방 선거,서울특별시 도봉구,구·시·군의장,서울특별시 도봉구 구청장,
1,김성환,19651015,새정치민주연합,(전)제5대 서울시의원 (전)노무현대통령 청와대 정책조정비서관(별정직 고위공무원),제 6회 전국동시지방 선거,서울특별시 노원구,구·시·군의장,서울특별시 노원구 구청장,
1,김우영,19690805,새정치민주연합,(현)은평구청장 (현)노무현재단 기획위원,제 6회 전국동시지방 선거,서울특별시 은평구,구·시·군의장,서울특별시 은평구 구청장,
1,문석진,19550710,새정치민주연합,(현)공인회계사 (현)서대문구청장,제 6회 전국동시지방 선거,서울특별시 서대문구,구·시·군의장,서울특별시 서대문구 구청장,
1,박홍섭,19420606,새정치민주연합,(현)마포구청장 (전)근로복지공단 이사장,제 6회 전국동시지방 선거,서울특별시 마포구,구·시·군의장,서울특별시 마포구 구청장,
1,김수영,19641205,새정치민주연합,(전)이화여대 총학생회장 (전)양천구청장 후보(민주당),제 6회 전국동시지방 선거,서울특별시 양천구,구·시·군의장,서울특별시 양천구 구청장,
1,노현송,19540128,새정치민주연합,(전)민선2기 강서구청장 (전)제17대 국회의원,제 6회 전국동시지방 선거,서울특별시 강서구,구·시·군의장,서울특별시 강서구 구청장,
1,이성,19561101,새정치민주연합,(전)서울특별시 경쟁력강화본부장 (현)구로구청장,제 6회 전국동시지방 선거,서울특별시 구로구,구·시·군의장,서울특별시 구로구 구청장,
1,차성수,19570201,새정치민주연합,(전)노무현대통령비서실 시민사회수석 (현)금천구청장,제 6회 전국동시지방 선거,서울특별시 금천구,구·시·군의장,서울특별시 금천구 구청장,
1,조길형,19570429,새정치민주연합,(현)영등포구청장 (전)영등포구의회의장,제 6회 전국동시지방 선거,서울특별시 영등포구,구·시·군의장,서울특별시 영등포구 구청장,
1,이창우,19700723,새정치민주연합,(전)노무현 대통령 청와대 행정관 (전)문재인 대통령후보 일정기획팀장,제 6회 전국동시지방 선거,서울특별시 동작구,구·시·군의장,서울특별시 동작구 구청장,
1,유종필,19570901,새정치민주연합,(전) 국회도서관장[차관급] (전)민주당 대변인,제 6회 전국동시지방 선거,서울특별시 관악구,구·시·군의장,서울특별시 관악구 구청장,
1,조은희,19610520,새누리당,(전)서울시 정무부시장 (전)청와대 문화관광비서관,제 6회 전국동시지방 선거,서울특별시 서초구,구·시·군의장,서울특별시 서초구 구청장,
1,신연희,19480108,새누리당,(전)서울시복지·여성정책보좌관(1급)역임 (현)강남구청장,제 6회 전국동시지방 선거,서울특별시 강남구,구·시·군의장,서울특별시 강남구 구청장,
1,박춘희,19541015,새누리당,(현) 변호사 (현) 송파구청장,제 6회 전국동시지방 선거,서울특별시 송파구,구·시·군의장,서울특별시 송파구 구청장,
1,이해식,19631113,새정치민주연합,"(전) 서울특별시의회 5대,6대의원(6대환경수자원위원회 위원장) (현) 강동구청장",제 6회 전국동시지방 선거,서울특별시 강동구,구·시·군의장,서울특별시 강동구 구청장,
1,김은숙,19450411,새누리당,(현)부산광역시 중구청장 (전)부산시 초대 보건복지여성국장,제 6회 전국동시지방 선거,부산광역시 중구,구·시·군의장,부산광역시 중구 구청장,
1,박극제,19510727,새누리당,"(현)부산광역시 서구청장 (전)제3,4대 부산광역시의원",제 6회 전국동시지방 선거,부산광역시 서구,구·시·군의장,부산광역시 서구 구청장,
1,박삼석,19500212,새누리당,(전)부산광역시 동구의회 의장 (전)부산광역시 시의회 부의장,제 6회 전국동시지방 선거,부산광역시 동구,구·시·군의장,부산광역시 동구 구청장,
1,어윤태,19460516,새누리당,(현)영도구청장 (전)(주)LG스포츠 대표이사/사장,제 6회 전국동시지방 선거,부산광역시 영도구,구·시·군의장,부산광역시 영도구 구청장,
1,하계열,19451102,새누리당,(현) 부산진구청장 (전) 전국 시장·군수·구청장협의회 대표회장,제 6회 전국동시지방 선거,부산광역시 부산진구,구·시·군의장,부산광역시 부산진구 구청장,
1,전광우,19590925,새누리당,(전) 이진복 국회의원 사무국장 (전) 박관용 국회의원 비서,제 6회 전국동시지방 선거,부산광역시 동래구,구·시·군의장,부산광역시 동래구 구청장,
1,이종철,19440323,새누리당,(현)부산광역시 남구청장 (전)부산광역시의회 보사환경위원장,제 6회 전국동시지방 선거,부산광역시 남구,구·시·군의장,부산광역시 남구 구청장,
1,황재관,19460619,새누리당,(현) 부산광역시 북구청장 (전) 새누리당 북·강서(갑)당원협의회 고문,제 6회 전국동시지방 선거,부산광역시 북구,구·시·군의장,부산광역시 북구 구청장,
1,백선기,19470707,새누리당,(전)부산광역시 3선 시의원 (전)부산시 공무원,제 6회 전국동시지방 선거,부산광역시 해운대구,구·시·군의장,부산광역시 해운대구 구청장,
1,오규석,19580923,무소속,(현)민선 5대 기장군수 (전)민선 초대 기장군수,제 6회 전국동시지방 선거,부산광역시 기장군,구·시·군의장,부산광역시 기장군 군수,
1,이경훈,19500217,새누리당,(현)부산광역시 사하구청장 (전)부산광역시 정무부시장,제 6회 전국동시지방 선거,부산광역시 사하구,구·시·군의장,부산광역시 사하구 구청장,
1,원정희,19540210,새누리당,(전)부산가톨릭대 겸임교수 (전)부산광역시의회 의원,제 6회 전국동시지방 선거,부산광역시 금정구,구·시·군의장,부산광역시 금정구 구청장,
1,노기태,19461221,새누리당,(전)부산시 정무부시장 (전)부산항만공사 사장,제 6회 전국동시지방 선거,부산광역시 강서구,구·시·군의장,부산광역시 강서구 구청장,
1,이위준,19430515,새누리당,(현)연제구청장 (전)연제구 의회의장,제 6회 전국동시지방 선거,부산광역시 연제구,구·시·군의장,부산광역시 연제구 구청장,
1,박현욱,19550223,새누리당,(현)수영구청장 (전)부산시의회의원(재선),제 6회 전국동시지방 선거,부산광역시 수영구,구·시·군의장,부산광역시 수영구 구청장,
1,송숙희,19590505,새누리당,"(현)사상구청장 (전)제4대, 5대 부산광역시의회 의원",제 6회 전국동시지방 선거,부산광역시 사상구,구·시·군의장,부산광역시 사상구 구청장,
1,윤순영,19520611,새누리당,(현)대구광역시 중구청장(민선 5기) (현)대구광역시 중구 도심재생문화재단 이사장,제 6회 전국동시지방 선거,대구광역시 중구,구·시·군의장,대구광역시 중구 구청장,
1,강대식,19591102,새누리당,(현)동구의회 의장 (전)박근혜 대통령선거 동구(을) 선대위 부위원장,제 6회 전국동시지방 선거,대구광역시 동구,구·시·군의장,대구광역시 동구 구청장,
1,류한국,19540215,새누리당,(전)대구광역시 서구 구청장 권한대행 부구청장 (전) 대구도시철도공사 사장,제 6회 전국동시지방 선거,대구광역시 서구,구·시·군의장,대구광역시 서구 구청장,
1,임병헌,19531010,새누리당,(전)민선4기 남구청장 (현)민선5기 남구청장,제 6회 전국동시지방 선거,대구광역시 남구,구·시·군의장,대구광역시 남구 구청장,
1,배광식,19590719,새누리당,(전)대구광역시 북구 부구청장 (전)대구광역시 경제산업국장,제 6회 전국동시지방 선거,대구광역시 북구,구·시·군의장,대구광역시 북구 구청장,
1,이진훈,19560828,새누리당,(전) 대구광역시 기획관리실장 (현) 대구광역시 수성구청장,제 6회 전국동시지방 선거,대구광역시 수성구,구·시·군의장,대구광역시 수성구 구청장,
1,곽대훈,19550605,새누리당,(현)달서구청장 (전)제22회 행정고등고시 합격,제 6회 전국동시지방 선거,대구광역시 달서구,구·시·군의장,대구광역시 달서구 구청장,
1,김문오,19490504,새누리당,(전)대구MBC보도국장 (현)달성군수,제 6회 전국동시지방 선거,대구광역시 달성군,구·시·군의장,대구광역시 달성군 군수,
1,김홍섭,19490620,새누리당,"(현)인천광역시 중구청장 (전)2,3대 중구청장",제 6회 전국동시지방 선거,인천광역시 중구,구·시·군의장,인천광역시 중구 구청장,
1,이흥수,19601215,새누리당,(전)새누리당 인천시당 부위원장 (전) 제5회 지방선거 한나라당 동구청장 후보,제 6회 전국동시지방 선거,인천광역시 동구,구·시·군의장,인천광역시 동구 구청장,
1,박우섭,19550722,새정치민주연합,(현) 인천광역시 남구청장 (전) 국회의장 비서실장,제 6회 전국동시지방 선거,인천광역시 남구,구·시·군의장,인천광역시 남구 구청장,
1,이재호,19590311,새누리당,"(전)제4대 연수구 구의원 (전)제5,6대 인천광역시 시의회의원",제 6회 전국동시지방 선거,인천광역시 연수구,구·시·군의장,인천광역시 연수구 구청장,
1,장석현,19550908,새누리당,(전)박근혜 대통령후보 중앙선대위 국민소통본부 희망네트워크 본부장 (전)새누리당 인천시당 부위원장,제 6회 전국동시지방 선거,인천광역시 남동구,구·시·군의장,인천광역시 남동구 구청장,
1,홍미영,19550910,새정치민주연합,(전)제17대 비례대표국회의원 (현)부평구청장,제 6회 전국동시지방 선거,인천광역시 부평구,구·시·군의장,인천광역시 부평구 구청장,
1,박형우,19570813,새정치민주연합,"(전) 인천광역시 제2,3대 시의원 (전) 민주당 인천광역시당 사무처장",제 6회 전국동시지방 선거,인천광역시 계양구,구·시·군의장,인천광역시 계양구 구청장,
1,강범석,19660215,새누리당,"(전)2010년 서구청장 후보 (전)국무총리실조정관(2급, 이사관)",제 6회 전국동시지방 선거,인천광역시 서구,구·시·군의장,인천광역시 서구 구청장,
1,이상복,19540602,무소속,(전)제주특별자치도 행정부지사 (전)한국지방재정공제회 이사장,제 6회 전국동시지방 선거,인천광역시 강화군,구·시·군의장,인천광역시 강화군 군수,
1,조윤길,19490704,새누리당,(현)옹진군수 (전)인천광역시 자치행정국장,제 6회 전국동시지방 선거,인천광역시 옹진군,구·시·군의장,인천광역시 옹진군 군수,
1,노희용,19621121,새정치민주연합,(현)광주동구청장 (전)광주시 문화관광정책실장,제 6회 전국동시지방 선거,광주광역시 동구,구·시·군의장,광주광역시 동구 구청장,
1,임우진,19530312,새정치민주연합,(전)광주광역시 행정부시장 (전)행정안전부 지방행정연수원장,제 6회 전국동시지방 선거,광주광역시 서구,구·시·군의장,광주광역시 서구 구청장,
1,최영호,19650201,새정치민주연합,(현)새정치민주연합 중앙위원회 위원 (현)광주광역시 남구청장,제 6회 전국동시지방 선거,광주광역시 남구,구·시·군의장,광주광역시 남구 구청장,
1,송광운,19530803,새정치민주연합,(전) 전라남도행정부지사 (현) 광주광역시북구청장,제 6회 전국동시지방 선거,광주광역시 북구,구·시·군의장,광주광역시 북구 구청장,
1,민형배,19610615,새정치민주연합,(현)광산구청장 (전)노무현대통령 청와대 비서관,제 6회 전국동시지방 선거,광주광역시 광산구,구·시·군의장,광주광역시 광산구 구청장,
1,한현택,19551215,새정치민주연합,(전)대전광역시 공보관 (현)동구청장,제 6회 전국동시지방 선거,대전광역시 동구,구·시·군의장,대전광역시 동구 구청장,
1,박용갑,19570317,새정치민주연합,(현)중구청장 (전)대전광역시의회 제4대 의원(산업건설위원장),제 6회 전국동시지방 선거,대전광역시 중구,구·시·군의장,대전광역시 중구 구청장,
1,장종태,19530208,새정치민주연합,(전)충청남도 수석감사위원 (전)배재대학교 겸임교수,제 6회 전국동시지방 선거,대전광역시 서구,구·시·군의장,대전광역시 서구 구청장,
1,허태정,19650817,새정치민주연합,(현)유성구청장 (전)대통령비서실 인사수석비서관실 행정관,제 6회 전국동시지방 선거,대전광역시 유성구,구·시·군의장,대전광역시 유성구 구청장,
1,박수범,19600815,새누리당,(전)박근혜 대통령후보 중앙당 조직특보 (전)대전광역시의회 운영위원장,제 6회 전국동시지방 선거,대전광역시 대덕구,구·시·군의장,대전광역시 대덕구 구청장,
1,박성민,19590419,새누리당,(현)울산광역시 중구청장 (전)울산광역시 중구의회의장,제 6회 전국동시지방 선거,울산광역시 중구,구·시·군의장,울산광역시 중구 구청장,
1,서동욱,19630124,새누리당,(전) 사)자연보호중앙연맹 울산광역시협의회 회장 (전) 울산광역시의회 의장,제 6회 전국동시지방 선거,울산광역시 남구,구·시·군의장,울산광역시 남구 구청장,
1,권명호,19610110,새누리당,(전)제4대 동구의회 전반기의장 (전)제5대 울산광역시의회 후반기부의장,제 6회 전국동시지방 선거,울산광역시 동구,구·시·군의장,울산광역시 동구 구청장,
1,박천동,19660320,새누리당,(전) 제3·4대 울산시의회의원 (현) 자연보호 울산북구협의회 회장,제 6회 전국동시지방 선거,울산광역시 북구,구·시·군의장,울산광역시 북구 구청장,
1,신장열,19520916,새누리당,(현)울산광역시울주군수 (현)울주군체육회 회장,제 6회 전국동시지방 선거,울산광역시 울주군,구·시·군의장,울산광역시 울주군 군수,
1,염태영,19600725,새정치민주연합,(현) 수원시장 (전) 노무현정부 청와대 비서관,제 6회 전국동시지방 선거,경기도 수원시,구·시·군의장,경기도 수원시 시장,
1,이재명,19641222,새정치민주연합,(현)경기도 성남시장 (현)변호사,제 6회 전국동시지방 선거,경기도 성남시,구·시·군의장,경기도 성남시 시장,
1,안병용,19560422,새정치민주연합,(전)신흥대학교 행정학과교수 (현)의정부시장,제 6회 전국동시지방 선거,경기도 의정부시,구·시·군의장,경기도 의정부시 시장,
1,이필운,19550302,새누리당,(전)안양시장 (전)경기도청 경제투자관리실장,제 6회 전국동시지방 선거,경기도 안양시,구·시·군의장,경기도 안양시 시장,
1,김만수,19640920,새정치민주연합,(현)부천시장 (전)청와대 대변인(노무현대통령),제 6회 전국동시지방 선거,경기도 부천시,구·시·군의장,경기도 부천시 시장,
1,양기대,19621012,새정치민주연합,(현)광명시장 (전)동아일보 기자,제 6회 전국동시지방 선거,경기도 광명시,구·시·군의장,경기도 광명시 시장,
1,공재광,19630320,새누리당,(전)대통령비서실 민정수석실 행정관 (전)국무총리실 과장,제 6회 전국동시지방 선거,경기도 평택시,구·시·군의장,경기도 평택시 시장,
1,현삼식,19470622,새누리당,(전)국제PTP양주챕터초대회장 (현)제3대양주시장,제 6회 전국동시지방 선거,경기도 양주시,구·시·군의장,경기도 양주시 시장,
1,오세창,19510523,새정치민주연합,(전)제16대 경기도 동두천시 시장 (현)제17대 경기도 동두천시 시장,제 6회 전국동시지방 선거,경기도 동두천시,구·시·군의장,경기도 동두천시 시장,
1,제종길,19550321,새정치민주연합,(전)17대 국회의원 (안산단원을) (현)서울대학교 환경대학원 도시환경 최고위과정 공동주임교수,제 6회 전국동시지방 선거,경기도 안산시,구·시·군의장,경기도 안산시 시장,
1,최성,19630810,새정치민주연합,(현)고양시장 (전)17대국회의원(고양시덕양을),제 6회 전국동시지방 선거,경기도 고양시,구·시·군의장,경기도 고양시 시장,
1,신계용,19630818,새누리당,(전)새누리당 중앙당 여성국장 (전)청와대 여성가족비서관실 행정관,제 6회 전국동시지방 선거,경기도 과천시,구·시·군의장,경기도 과천시 시장,
1,김성제,19600310,새정치민주연합,(현)의왕시장 (전)국토교통부 서기관,제 6회 전국동시지방 선거,경기도 의왕시,구·시·군의장,경기도 의왕시 시장,
1,박영순,19480126,새정치민주연합,(전) 제12대 구리시장 (현) 제13대 구리시장,제 6회 전국동시지방 선거,경기도 구리시,구·시·군의장,경기도 구리시 시장,
1,이석우,19480303,새누리당,(전) 경기도 행정2부지사 (현) 남양주시장,제 6회 전국동시지방 선거,경기도 남양주시,구·시·군의장,경기도 남양주시 시장,
1,곽상욱,19640622,새정치민주연합,(현)제5기 민선 오산시장 (현)단국대학교 행정학박사,제 6회 전국동시지방 선거,경기도 오산시,구·시·군의장,경기도 오산시 시장,
1,채인석,19630327,새정치민주연합,(현)화성시장 (현)노무현재단 기획위원,제 6회 전국동시지방 선거,경기도 화성시,구·시·군의장,경기도 화성시 시장,
1,김윤식,19660325,새정치민주연합,(전)행정자치부 장관정책보좌관 (현)시흥시장,제 6회 전국동시지방 선거,경기도 시흥시,구·시·군의장,경기도 시흥시 시장,
1,김윤주,19480703,새정치민주연합,(전)한국노총 경기중부 지역지부 의장 (현)군포시장,제 6회 전국동시지방 선거,경기도 군포시,구·시·군의장,경기도 군포시 시장,
1,이교범,19520509,새정치민주연합,"(전)제1,2,3대 하남시의회 의원 및 3대후반기 의장 (현)하남시장",제 6회 전국동시지방 선거,경기도 하남시,구·시·군의장,경기도 하남시 시장,
1,이재홍,19570110,새누리당,(전) 행정중심복합도시건설청장(차관급) (전) 대통령실 국토해양비서관,제 6회 전국동시지방 선거,경기도 파주시,구·시·군의장,경기도 파주시 시장,
1,원경희,19551016,새누리당,(현) 여주포럼 상임대표 (현) 조은세무법인 대표이사,제 6회 전국동시지방 선거,경기도 여주시,구·시·군의장,경기도 여주시 시장,
1,조병돈,19490124,새정치민주연합,(현)이천시장 (전)이천시 부시장,제 6회 전국동시지방 선거,경기도 이천시,구·시·군의장,경기도 이천시 시장,
1,정찬민,19580516,새누리당,(전) 박근혜후보 언론특보 (전) 새누리당 중앙당수석부대변인,제 6회 전국동시지방 선거,경기도 용인시,구·시·군의장,경기도 용인시 시장,
1,황은성,19620226,새누리당,"(현)안성시장 (전)경기도의회 재선의원(2002~2006년,2006~2008년)",제 6회 전국동시지방 선거,경기도 안성시,구·시·군의장,경기도 안성시 시장,
1,유영록,19620922,새정치민주연합,(현)김포시장 (전)대통령자문 국가균형발전위원회 자문위원,제 6회 전국동시지방 선거,경기도 김포시,구·시·군의장,경기도 김포시 시장,
1,조억동,19561001,새누리당,(전)광주시의회 제3대ㆍ4대의원(전반기 의장) (현)광주시장,제 6회 전국동시지방 선거,경기도 광주시,구·시·군의장,경기도 광주시 시장,
1,서장원,19580120,새누리당,(전)포천군의회의장 (현)포천시장,제 6회 전국동시지방 선거,경기도 포천시,구·시·군의장,경기도 포천시 시장,
1,김규선,19521106,새누리당,(현)연천군수 (전)연천군새마을지회장,제 6회 전국동시지방 선거,경기도 연천군,구·시·군의장,경기도 연천군 군수,
1,김선교,19600918,새누리당,(현) 양평군수 ,제 6회 전국동시지방 선거,경기도 양평군,구·시·군의장,경기도 양평군 군수,
1,김성기,19560914,무소속,(현)가평군수 (전)경기도의회의원,제 6회 전국동시지방 선거,경기도 가평군,구·시·군의장,경기도 가평군 군수,
1,최동용,19500902,새누리당,(전)춘천시 부시장 (전)강원도 자치행정국장,제 6회 전국동시지방 선거,강원도 춘천시,구·시·군의장,강원도 춘천시 시장,
1,원창묵,19601210,새정치민주연합,(전)원주시의회 의원 (현)원주시장,제 6회 전국동시지방 선거,강원도 원주시,구·시·군의장,강원도 원주시 시장,
1,최명희,19550408,새누리당,(현)강릉시장 (전)강원도 기획관리실장,제 6회 전국동시지방 선거,강원도 강릉시,구·시·군의장,강원도 강릉시 시장,
1,심규언,19551001,새누리당,(전)동해부시장 (전)동해시장 권한대행,제 6회 전국동시지방 선거,강원도 동해시,구·시·군의장,강원도 동해시 시장,
1,김양호,19611201,무소속,(전)삼척시 비서실장 (전)제8대 강원도의회의원,제 6회 전국동시지방 선거,강원도 삼척시,구·시·군의장,강원도 삼척시 시장,
1,김연식,19680309,새누리당,(현)태백시장 (전)강원도의회의원,제 6회 전국동시지방 선거,강원도 태백시,구·시·군의장,강원도 태백시 시장,
1,전정환,19570820,새누리당,(전)정선군 부군수 (전)강원도 문화예술과장,제 6회 전국동시지방 선거,강원도 정선군,구·시·군의장,강원도 정선군 군수,
1,이병선,19630210,무소속,(전)강원도의회 의원(2선) (전)경동대학교 교수,제 6회 전국동시지방 선거,강원도 속초시,구·시·군의장,강원도 속초시 시장,
1,윤승근,19550307,새누리당,(전)제4대 강원도의원 (전)새누리당 강원도당 부위원장,제 6회 전국동시지방 선거,강원도 고성군,구·시·군의장,강원도 고성군 군수,
1,김진하,19600308,새누리당,(전)양양군 문화관광과장 (전)새누리당 양양군당원협의회 사무국장,제 6회 전국동시지방 선거,강원도 양양군,구·시·군의장,강원도 양양군 군수,
1,이순선,19570528,새누리당,(현)인제군수 (현)인제군장학회 이사장,제 6회 전국동시지방 선거,강원도 인제군,구·시·군의장,강원도 인제군 군수,
1,노승락,19510515,새누리당,(전) 홍천군 기획감사실장 (전) 홍천읍장,제 6회 전국동시지방 선거,강원도 홍천군,구·시·군의장,강원도 홍천군 군수,
1,한규호,19510204,새누리당,(전)김진선 강원도지사 비서실장 (전)민선4기 횡성군수,제 6회 전국동시지방 선거,강원도 횡성군,구·시·군의장,강원도 횡성군 군수,
1,박선규,19570209,새누리당,(현)영월군수 (전)민선4기군수,제 6회 전국동시지방 선거,강원도 영월군,구·시·군의장,강원도 영월군 군수,
1,심재국,19561120,새누리당,(전)평창군의회 의장 (전)평창군번영회장,제 6회 전국동시지방 선거,강원도 평창군,구·시·군의장,강원도 평창군 군수,
1,최문순,19540404,새누리당,(전)화천부군수 (현)화천중.고 총동문회장,제 6회 전국동시지방 선거,강원도 화천군,구·시·군의장,강원도 화천군 군수,
1,전창범,19530119,새누리당,(전) 강원도 국제스포츠위원회 국제스포츠지원단장 (현) 민선5기 양구군수(2010.7~),제 6회 전국동시지방 선거,강원도 양구군,구·시·군의장,강원도 양구군 군수,
1,이현종,19490919,새누리당,(전) 철원군 부군수 (현) 사회복지법인 철원군사회복지협의회 회장,제 6회 전국동시지방 선거,강원도 철원군,구·시·군의장,강원도 철원군 군수,
1,이승훈,19550110,새누리당,(전) 충청북도 정무부지사 (전) 대통령비서실 산업정책비서관,제 6회 전국동시지방 선거,충청북도 청주시,구·시·군의장,충청북도 청주시 시장,
1,조길형,19621208,새누리당,(전) 강원·충남지방경찰청장 (전) 중앙경찰학교(충주) 교장,제 6회 전국동시지방 선거,충청북도 충주시,구·시·군의장,충청북도 충주시 시장,
1,이근규,19591024,새정치민주연합,(전)고려대학교 총학생회장 (전)바르게살기운동 중앙협의회 사무총장,제 6회 전국동시지방 선거,충청북도 제천시,구·시·군의장,충청북도 제천시 시장,
1,류한우,19500426,새누리당,(전)충청북도 보건복지여성국장 (전)단양군부군수,제 6회 전국동시지방 선거,충청북도 단양군,구·시·군의장,충청북도 단양군 군수,
1,박세복,19621103,새누리당,(전) 제5대 영동군의회 의장 (전) 뉴시스통신사 충북취재본부장,제 6회 전국동시지방 선거,충청북도 영동군,구·시·군의장,충청북도 영동군 군수,
1,정상혁,19411225,무소속,(전) 영동대학교 강사 (현) 보은군수,제 6회 전국동시지방 선거,충청북도 보은군,구·시·군의장,충청북도 보은군 군수,
1,김영만,19510705,새누리당,(전)충청북도의회 전문위원 (현)옥천군수,제 6회 전국동시지방 선거,충청북도 옥천군,구·시·군의장,충청북도 옥천군 군수,
1,이필용,19611128,새누리당,"(전) 충청북도의회의원(제7대, 제8대) (현) 제36대 음성군수",제 6회 전국동시지방 선거,충청북도 음성군,구·시·군의장,충청북도 음성군 군수,
1,유영훈,19550430,새정치민주연합,(전)충청북도 도의회 부의장 (현)진천군수,제 6회 전국동시지방 선거,충청북도 진천군,구·시·군의장,충청북도 진천군 군수,
1,임각수,19471113,무소속,(전)제40대 괴산군수 (현)제41대 괴산군수,제 6회 전국동시지방 선거,충청북도 괴산군,구·시·군의장,충청북도 괴산군 군수,
1,홍성열,19540726,새정치민주연합,(전) 증평군의회 의장 (현) 증평군수,제 6회 전국동시지방 선거,충청북도 증평군,구·시·군의장,충청북도 증평군 군수,
1,구본영,19520705,새정치민주연합,(전)국무총리실 1급 관리관 (전)천안시장 후보,제 6회 전국동시지방 선거,충청남도 천안시,구·시·군의장,충청남도 천안시 시장,
1,오시덕,19470609,새누리당,(전)주택공사사장 (전)제17대 국회의원,제 6회 전국동시지방 선거,충청남도 공주시,구·시·군의장,충청남도 공주시 시장,
